1,-0.2907977780478135,-0.2907977780478135,4591.2548828125,1.0002153203458874e-06,8.590336799621582,0
2,-0.2925118835725415,-0.2908149191030608,4285.39697265625,1.0001972441386897e-06,9.15506362915039,0
3,-0.2925873455624834,-0.290832643367655,4298.90478515625,1.0001972441386897e-06,9.240401268005371,0
4,-0.2923103530480496,-0.29084742046445894,4323.173828125,1.0001972441386897e-06,9.310473442077637,0
5,-0.292978783095029,-0.29086873409076464,4308.73095703125,1.0001972441386897e-06,9.411136627197266,0
6,-0.2924393449772827,-0.2908844401996298,4317.57861328125,1.0001972441386897e-06,9.386250495910645,0
7,-0.2925172896336809,-0.2909007686939703,4300.9755859375,1.0001972441386897e-06,9.398380279541016,0
8,-0.2927109726151755,-0.29091887073318234,4296.6708984375,1.0001972441386897e-06,9.345691680908203,0
9,-0.2923727031162089,-0.29093340905701265,4285.1640625,1.0001972441386897e-06,9.310517311096191,0
10,-0.2927199541917876,-0.2909512745083604,4252.18115234375,1.0001972441386897e-06,9.32326602935791,0
11,-0.29289771691918864,-0.29097073893246866,4246.62939453125,1.0001972441386897e-06,9.291635513305664,0
12,-0.2930998107990656,-0.29099202965113463,4233.5078125,1.0001972441386897e-06,9.254983901977539,0
13,-0.29298245382862964,-0.2910119338929096,4185.34326171875,1.0001972441386897e-06,9.323796272277832,0
14,-0.2931923571742627,-0.2910337381257231,4155.43505859375,1.0001972441386897e-06,9.327345848083496,0
15,-0.2932049225990803,-0.2910554499704567,4126.291015625,1.0001972441386897e-06,9.331793785095215,0
16,-0.2936221409511328,-0.29108111688026345,4080.525634765625,1.0001972441386897e-06,9.357928276062012,0
17,-0.2941654528723207,-0.291111960240184,4047.419677734375,1.0001972441386897e-06,9.343073844909668,0
18,-0.29416638926173677,-0.29114250453039947,4016.266845703125,1.0001972441386897e-06,9.308351516723633,0
19,-0.2944441321916016,-0.2911755208070115,3999.163330078125,1.0001972441386897e-06,9.229402542114258,0
20,-0.29404353379872944,-0.2912042009369286,4008.323486328125,1.0001972441386897e-06,9.101491928100586,0
21,-0.29493064385841306,-0.2912414653661435,3969.4189453125,1.0001972441386897e-06,9.090174674987793,0
22,-0.29466451644379266,-0.29127569587692,3953.10302734375,1.0001972441386897e-06,9.038290977478027,0
23,-0.29498404756977353,-0.29131277939384853,3922.908203125,1.0001972441386897e-06,9.011711120605469,0
24,-0.2949807039447412,-0.29134945863935746,3937.856689453125,1.0001972441386897e-06,8.886748313903809,0
25,-0.2954599023796001,-0.2913905630767599,3895.3916015625,1.0001972441386897e-06,8.899269104003906,0
26,-0.2954441315371374,-0.2914310987613637,3881.711181640625,1.0001972441386897e-06,8.82377815246582,0
27,-0.2952231570605185,-0.29146901934435526,3853.0244140625,1.0001972441386897e-06,8.784002304077148,0
28,-0.2952791397449794,-0.29150712054836153,3862.874267578125,1.0001972441386897e-06,8.654563903808594,0
29,-0.2954702016436602,-0.2915467513593145,3867.746826171875,1.0001972441386897e-06,8.553637504577637,0
30,-0.2959208876078256,-0.2915904927217996,3844.75830078125,1.0001972441386897e-06,8.526060104370117,0
31,-0.29567315746349493,-0.29163131936921655,3833.127197265625,1.0001972441386897e-06,8.439838409423828,0
32,-0.29650951299176104,-0.291680101305442,3802.550537109375,1.0001972441386897e-06,8.41280746459961,0
33,-0.2966268736155679,-0.29172956902854325,3763.0732421875,1.0001972441386897e-06,8.407207489013672,0
34,-0.2960903477901107,-0.29177317681615894,3766.06005859375,1.0001972441386897e-06,8.292440414428711,0
35,-0.29716512313370586,-0.29182709627933445,3697.076904296875,1.0001972441386897e-06,8.287793159484863,0
36,-0.2972378196117661,-0.2918812035126588,3636.282470703125,1.0001972441386897e-06,8.278240203857422,0
37,-0.29809109480195356,-0.2919433024255517,3551.61083984375,1.0001972441386897e-06,8.29326057434082,0
38,-0.298462412033451,-0.2920084935216307,3516.62353515625,1.0001972441386897e-06,8.204933166503906,0
39,-0.3002138559072943,-0.2920905471454874,3407.3037109375,1.0001972441386897e-06,8.300519943237305,0
40,-0.3015638623415327,-0.29218528029744784,3308.2783203125,1.0001972441386897e-06,8.365157127380371,0
41,-0.3016092959777722,-0.2922795204542511,3266.74658203125,1.0001972441386897e-06,8.29250717163086,0
42,-0.3019141448281449,-0.29237586669799004,3235.021484375,1.0001972441386897e-06,8.203689575195312,0
43,-0.30213666531010874,-0.2924734746841112,3227.041015625,1.0001972441386897e-06,8.06381607055664,0
44,-0.30275787614001815,-0.2925763186986703,3146.52880859375,1.0001972441386897e-06,8.090126991271973,0
45,-0.3039166609590509,-0.2926897221212741,3107.7509765625,1.0001972441386897e-06,7.998629093170166,0
46,-0.3054875434302542,-0.2928177003343639,3008.61279296875,1.0001972441386897e-06,8.037203788757324,0
47,-0.30742008770149887,-0.29296372420803524,2931.19677734375,1.0001972441386897e-06,7.989516258239746,0
48,-0.30834452674348234,-0.2931175322333897,2899.39697265625,1.0001972441386897e-06,7.845944881439209,0
49,-0.3092458430266094,-0.29327881534132194,2853.69775390625,1.0001972441386897e-06,7.739781379699707,0
50,-0.3106164792622574,-0.2934521919805313,2763.98681640625,1.0001972441386897e-06,7.735539436340332,0
51,-0.3119580604623506,-0.2936372506653495,2705.357666015625,1.0001972441386897e-06,7.659057140350342,0
52,-0.31318292797032826,-0.2938327074383993,2657.271240234375,1.0001972441386897e-06,7.5652546882629395,0
